Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
3560,Mumbai,04-01-2023,03:20,Theft,Juhu,29.06584442,74.21338766,7,2,1,1,59210,21-12-2024,09:53,Connaught Place,Lajpat Nagar,40,8.807611674,363.7963829,1.2,3.9,Cancelled,28.33494534,30,2.955549519,46,48,Sunny,3,18.43730614,3,3,0,8,Afternoon,Other,2
3561,Mumbai,23-11-2023,10:12,Theft,Bandra,27.32253327,72.63370227,5,10,1,1,53457,12-07-2024,16:06,Juhu,Colaba,113,24.16766333,788.7235688,1,1.1,Completed,36.42064077,20,4.479395763,47,22,Rainy,4,57.63712856,4,6,1,5,Night,Other,1
3562,Mumbai,23-07-2024,03:13,Burglary,Andheri,28.04664541,76.3934415,3,34,1,1,59368,24-03-2024,02:13,Colaba,Colaba,89,16.29349771,94.63276727,1.2,4.1,Completed,35.64262857,5,0.857916321,76,48,Sunny,6,14.41531089,1,8,0,4,Evening,Female,1
3563,Mumbai,07-09-2023,23:11,Theft,Dwarka,21.38139624,73.92611886,7,32,1,1,48468,08-09-2024,23:41,Saket,Karol Bagh,95,12.77349439,603.8408064,2,3.9,Completed,10.21974409,10,4.024325338,93,23,Cloudy,8,14.34663528,0,6,1,3,Evening,Other,0
3564,Mumbai,27-03-2024,11:39,Burglary,Lajpat Nagar,21.89930246,73.59194442,,25,1,0,17649,25-09-2024,11:48,Saket,Andheri,116,25.62611536,589.7046057,1.5,3.8,Cancelled,19.86455745,0,1.86381494,24,20,Cloudy,8,31.82020759,1,8,1,7,Morning,Male,1
3565,Delhi,23-05-2024,06:52,Burglary,Andheri,21.29380294,75.91391521,,10,1,1,55572,16-04-2024,06:55,Bandra,Dadar,110,10.32973787,472.8644017,1.2,1.5,Cancelled,42.62045469,0,8.357846188,39,24,Cloudy,6,43.32927629,1,9,1,8,Morning,Female,0
3566,Mumbai,18-09-2024,13:30,Fraud,Karol Bagh,27.41569775,75.35406536,2,55,0,1,16384,09-02-2024,22:46,Bandra,Lajpat Nagar,89,12.98210116,164.8819661,2,4.7,Cancelled,43.60707585,20,7.931090703,74,18,Sunny,4,25.86079663,3,2,0,9,Evening,Female,2
3567,Delhi,10-10-2024,23:54,Harassment,Dadar,29.42708787,74.17446385,1,50,1,1,31340,10-04-2023,15:47,Lajpat Nagar,Dwarka,79,4.06137566,1167.902237,2,4.6,Cancelled,27.86005049,5,2.163651684,52,46,Foggy,8,7.404562701,2,7,1,7,Afternoon,Female,1
3568,Delhi,28-12-2024,16:06,Harassment,Andheri,26.88520927,75.84892482,9,1,1,1,59885,22-11-2024,20:42,Connaught Place,Colaba,61,5.329482853,659.6595532,1.5,4.6,Completed,29.60315053,0,3.204379839,83,8,Cloudy,1,47.12157478,3,1,0,2,Afternoon,Male,2
3569,Mumbai,21-02-2023,07:51,Harassment,Dadar,28.69613441,73.62732912,4,32,1,1,32334,11-05-2024,20:15,Andheri,Karol Bagh,48,5.828469868,1230.261109,1,2.4,Completed,10.02297825,0,5.914502552,38,20,Rainy,4,56.99922632,4,8,0,2,Afternoon,Other,4
3570,Mumbai,09-03-2024,13:28,Fraud,Karol Bagh,26.02569004,76.76898157,7,37,0,1,81107,14-11-2024,19:26,Dwarka,Dadar,118,11.71530668,1261.804495,1.5,3,Completed,33.53190056,10,2.869089153,21,28,Cloudy,2,49.57707689,1,2,1,4,Night,Male,1
3571,Delhi,13-12-2023,10:02,Burglary,Saket,23.26425891,73.3759137,5,12,0,1,49842,01-01-2024,11:59,Bandra,Dadar,38,16.67438729,359.7162154,1.5,1.5,Completed,17.43525466,30,1.027676894,97,37,Rainy,9,51.20488189,4,3,1,6,Afternoon,Male,2
3572,Mumbai,06-01-2024,00:39,Burglary,Andheri,23.68337776,72.95302617,7,49,1,0,20694,28-01-2023,05:30,Colaba,Andheri,55,2.020840817,660.928665,2,1.2,Completed,14.47691604,10,7.770722644,88,38,Cloudy,5,51.63470634,4,8,1,1,Evening,Female,3
3573,Mumbai,04-01-2024,08:54,Theft,Karol Bagh,19.82853575,76.69463646,7,57,1,0,88367,20-02-2023,20:56,Colaba,Karol Bagh,73,7.318104722,1095.412308,1.5,1.2,Completed,20.66394455,10,1.365677787,80,17,Foggy,6,46.77276316,1,7,0,7,Evening,Female,3
3574,Delhi,14-12-2023,04:44,Fraud,Connaught Place,19.34602915,76.24735218,1,51,1,1,90736,05-11-2024,05:48,Saket,Dadar,96,6.918200565,774.2694228,1.5,3.3,Cancelled,33.27122662,20,6.938835513,77,46,Rainy,3,49.29882837,2,0,1,5,Morning,Other,0
3575,Delhi,10-11-2024,20:51,Theft,Karol Bagh,26.65023165,73.09583385,1,18,0,1,61573,25-08-2023,19:20,Bandra,Karol Bagh,14,9.093711766,1289.848934,1,2.3,Cancelled,25.27166799,10,1.923611358,37,22,Rainy,8,9.216626017,4,2,0,0,Morning,Other,3
3576,Delhi,06-03-2024,03:18,Fraud,Karol Bagh,23.82271781,72.69747452,3,30,0,1,34949,17-04-2023,18:47,Andheri,Andheri,116,6.650265929,878.7750612,1.5,3.3,Completed,22.21704005,5,0.572934747,64,29,Foggy,4,8.003288585,4,5,0,9,Night,Female,2
3577,Mumbai,23-03-2024,02:02,Theft,Andheri,25.07436575,77.03039453,10,13,1,1,49872,16-10-2024,17:25,Connaught Place,Andheri,16,7.463589073,962.8924034,1.5,3.4,Completed,35.43826971,5,5.843735128,98,36,Sunny,8,9.137804295,4,5,0,9,Night,Other,1
3578,Delhi,16-04-2023,11:11,Assault,Saket,25.13427372,76.65959089,2,54,1,1,91884,05-11-2024,14:29,Juhu,Bandra,45,29.54865011,1191.184024,2,4.6,Cancelled,38.48020314,30,3.204405445,42,37,Rainy,4,37.5336535,1,6,1,9,Night,Other,0
3579,Mumbai,04-09-2023,14:24,Harassment,Bandra,22.05113395,73.96354424,7,3,1,0,65935,28-11-2023,15:44,Andheri,Lajpat Nagar,7,18.65244726,227.2220561,1,4.5,Completed,40.42208638,0,1.73569812,69,42,Cloudy,3,18.26829165,2,1,0,0,Night,Female,0
3580,Delhi,27-10-2024,19:33,Harassment,Bandra,24.23481762,75.94918445,3,21,0,0,26495,28-12-2024,01:21,Saket,Lajpat Nagar,69,23.35540862,897.159945,1.5,3.9,Completed,25.56634856,0,7.007245314,23,32,Sunny,3,6.549242304,1,0,1,3,Morning,Other,4
3581,Delhi,07-03-2023,03:44,Burglary,Connaught Place,24.17836244,72.74496112,7,42,1,0,86268,26-07-2023,11:19,Andheri,Andheri,105,24.94161456,173.8733097,1,4.3,Completed,35.12397726,30,6.619308525,43,40,Foggy,3,9.211554636,1,7,0,6,Afternoon,Female,0
3582,Delhi,06-12-2023,18:33,Assault,Dadar,23.27269943,75.04228595,9,14,1,0,31677,12-09-2023,16:37,Lajpat Nagar,Andheri,44,20.69505673,427.7991291,1,1,Completed,40.98246911,30,4.408129657,31,49,Foggy,3,8.768921212,2,8,0,9,Afternoon,Female,4
3583,Mumbai,28-05-2023,15:35,Harassment,Colaba,28.02742922,72.11238175,1,40,1,1,21460,11-10-2023,18:45,Dwarka,Lajpat Nagar,117,21.71424756,358.2289743,2,1.1,Completed,41.81172397,10,1.341667898,48,45,Sunny,5,39.51329522,4,7,0,3,Night,Male,3
3584,Mumbai,21-08-2024,01:38,Burglary,Saket,23.96280404,74.34961129,3,10,0,1,99501,26-01-2024,01:30,Dadar,Bandra,69,19.70393645,872.2603315,1.5,2.8,Cancelled,27.22424849,20,4.925527249,25,20,Rainy,8,12.85734879,0,9,0,4,Afternoon,Male,3
3585,Delhi,06-11-2023,23:53,Assault,Dadar,25.64008977,72.44905693,6,2,1,1,67511,01-05-2023,02:11,Colaba,Connaught Place,81,20.18245739,1273.658449,1.2,3.6,Completed,22.4364297,0,1.489582117,43,42,Sunny,4,51.51616194,2,0,0,5,Afternoon,Male,3
3586,Delhi,03-05-2023,04:48,Harassment,Juhu,28.85072132,74.85088308,9,45,1,0,86881,22-07-2023,22:37,Juhu,Dadar,106,27.99658962,242.5739338,1,4.2,Completed,41.50651249,0,9.946214122,36,6,Rainy,9,59.59649601,2,1,0,4,Morning,Other,0
3587,Delhi,09-02-2024,15:00,Theft,Connaught Place,28.52856985,74.53008988,5,37,1,1,42837,18-01-2024,19:24,Colaba,Juhu,83,7.200677269,1164.174965,2,2.8,Completed,19.15006639,30,2.729793629,76,6,Sunny,6,29.26554809,3,8,1,5,Morning,Female,2
3588,Mumbai,01-06-2023,08:23,Fraud,Saket,28.79464424,74.66631016,3,11,1,1,48724,07-02-2023,19:48,Dadar,Dwarka,75,9.692441003,257.4458819,1,4.8,Completed,37.88966047,30,0.529484488,51,17,Foggy,4,34.57009347,0,3,1,8,Evening,Female,4
3589,Delhi,16-08-2023,04:15,Assault,Connaught Place,21.97005496,72.27198781,8,56,1,1,24761,26-12-2024,19:59,Karol Bagh,Karol Bagh,34,4.611239367,325.0239836,1.2,4.3,Completed,41.80292156,0,2.590272892,72,14,Rainy,4,19.29513468,0,6,1,2,Evening,Female,4
3590,Mumbai,02-01-2023,16:33,Burglary,Saket,19.38480737,74.16969805,5,1,1,1,85153,08-01-2024,03:20,Karol Bagh,Karol Bagh,92,25.44508496,1379.563286,1.2,1.4,Completed,35.89015799,0,6.386589201,45,8,Rainy,4,41.05501909,0,7,1,6,Night,Other,0
3591,Delhi,22-01-2024,17:54,Assault,Karol Bagh,21.8717348,76.53890309,6,26,1,1,78108,21-09-2024,09:45,Dadar,Juhu,76,14.56514906,,1.5,2.8,Completed,33.79510572,10,9.776247267,90,33,Rainy,4,55.32465002,1,4,0,7,Morning,Other,2
3592,Delhi,07-02-2023,11:25,Burglary,Bandra,22.0657808,74.21348624,2,42,1,1,61411,09-09-2024,17:11,Juhu,Dadar,71,27.3989277,335.8588598,2,5,Cancelled,,0,5.491544998,54,18,Foggy,2,14.94328052,3,8,1,8,Night,Female,0
3593,Delhi,20-07-2023,05:56,Assault,Colaba,29.00296359,76.29103172,4,59,1,1,97828,16-12-2023,15:00,Dwarka,Lajpat Nagar,83,13.52691997,362.5563324,1.2,2.6,Completed,17.12155464,30,4.728171683,46,41,Foggy,6,57.42516806,4,5,0,6,Night,Female,4
3594,Delhi,16-08-2024,04:59,Burglary,Karol Bagh,26.14167006,74.21687234,1,13,1,1,19923,01-01-2024,01:42,Dadar,Colaba,104,14.39319643,458.7268169,1,2.5,Completed,33.32993687,5,9.926427162,27,35,Rainy,1,17.17459555,0,6,1,2,Morning,Male,2
3595,Delhi,14-10-2024,10:35,Harassment,Dwarka,19.89874356,74.53943665,4,28,1,0,44129,26-03-2024,04:36,Bandra,Bandra,109,14.55398204,576.9469753,1.2,2.2,Completed,37.48184559,5,2.067214955,54,48,Foggy,3,19.62635876,4,0,0,9,Afternoon,Male,3
3596,Delhi,22-06-2024,13:26,Theft,Juhu,20.48916456,75.38335268,1,36,1,0,67676,11-10-2024,07:13,Dadar,Bandra,47,19.14980658,199.6081172,1,2.9,Completed,12.21868407,5,2.378861961,37,32,Sunny,5,55.13637377,0,5,0,2,Morning,Other,3
3597,Mumbai,27-06-2024,01:20,Harassment,Lajpat Nagar,20.71243738,77.70409162,4,21,1,1,36828,04-12-2024,22:52,Karol Bagh,Saket,57,23.45147528,729.2587058,2,3.9,Completed,,10,4.116628809,42,43,Sunny,6,37.63567756,4,9,1,3,Afternoon,Female,3
3598,Delhi,22-06-2023,18:32,Theft,Connaught Place,25.93463923,72.65316268,2,10,0,1,40182,20-03-2024,03:13,Karol Bagh,Lajpat Nagar,82,11.83618373,629.0580327,1.5,1.2,Cancelled,20.90294009,5,7.601271238,35,33,Cloudy,8,6.742925434,1,3,1,6,Evening,Other,1
3599,Mumbai,20-07-2024,13:50,Harassment,Colaba,27.08955428,72.19748261,6,12,1,1,62412,10-05-2024,04:25,Saket,Bandra,95,19.6446327,956.1540258,1.2,4.3,Completed,,20,3.373893883,50,14,Cloudy,4,49.16237353,0,9,1,3,Night,Female,1
3600,Delhi,28-06-2023,14:34,Harassment,Colaba,28.45608302,75.6477431,6,46,1,1,93042,19-07-2024,16:36,Saket,Dadar,34,7.711088229,,2,4.7,Completed,27.92149251,20,4.964217573,80,31,Cloudy,4,40.31290477,0,4,1,4,Night,Other,3
3601,Delhi,01-02-2024,14:17,Assault,Juhu,29.34700206,77.69458253,8,27,1,1,11957,05-05-2024,06:30,Dadar,Bandra,45,17.51331893,481.6943772,2,4.1,Completed,10.29257605,10,9.423798403,53,5,Foggy,1,45.86848505,3,8,0,1,Evening,Male,4
3602,Mumbai,13-12-2024,09:55,Fraud,Saket,21.21875013,77.9383388,9,3,1,0,56009,25-12-2023,08:26,Bandra,Dwarka,48,17.3043772,842.4072727,1.2,4.7,Cancelled,15.3064259,5,8.791511836,20,43,Foggy,8,13.89633738,4,4,1,5,Night,Male,2
3603,Delhi,20-01-2023,05:08,Burglary,Juhu,22.40749733,74.90498548,8,28,1,0,73193,23-12-2024,00:10,Dadar,Saket,41,26.88404424,588.4971867,2,1.4,Completed,36.32702992,30,9.49673182,92,7,Rainy,2,53.01128955,0,7,1,8,Evening,Male,4
3604,Mumbai,09-09-2023,15:45,Burglary,Dwarka,21.64355169,74.80848973,1,2,0,1,67803,05-07-2024,02:15,Karol Bagh,Karol Bagh,10,27.08366627,108.3629076,1.5,2.8,Cancelled,20.41815968,10,2.084745949,87,16,Foggy,6,48.05724109,0,0,1,1,Morning,Female,1
3605,Mumbai,15-06-2023,10:32,Burglary,Andheri,22.94637724,75.86978262,3,28,1,1,35793,06-06-2024,13:48,Juhu,Lajpat Nagar,87,15.64191243,1240.559278,1.5,1.3,Cancelled,,0,5.080347239,64,30,Rainy,9,57.65824224,1,2,0,7,Morning,Female,2
3606,Delhi,14-09-2024,10:47,Theft,Connaught Place,29.06131618,75.33380854,6,51,1,1,98618,04-01-2023,17:54,Lajpat Nagar,Dwarka,41,2.688785042,969.613838,1.2,4.3,Completed,11.78021991,10,7.274512003,77,32,Cloudy,6,27.4836808,4,1,1,6,Night,Male,2
3607,Mumbai,21-01-2023,21:17,Burglary,Lajpat Nagar,25.32623824,75.80452835,,31,1,1,64137,23-12-2024,17:18,Bandra,Colaba,5,25.64941462,53.14979204,1.2,4.8,Completed,39.76547773,20,7.462506921,39,23,Cloudy,1,33.50954704,0,7,0,3,Evening,Other,0
3608,Mumbai,21-01-2024,17:40,Burglary,Karol Bagh,27.12011087,77.24399655,8,43,1,1,65931,15-11-2023,02:23,Karol Bagh,Bandra,93,2.017429176,411.8793133,2,2.2,Completed,26.50830987,30,5.725803849,63,38,Sunny,5,43.59515448,2,0,1,3,Evening,Other,3
3609,Delhi,26-01-2024,10:46,Assault,Bandra,24.3913116,76.47783702,6,21,0,1,88867,10-05-2023,15:30,Dadar,Karol Bagh,14,15.39110179,498.0346372,2,3.1,Completed,27.62875262,5,8.297192838,29,26,Rainy,8,10.74141688,1,1,1,3,Evening,Female,4
3610,Mumbai,15-11-2024,18:27,Harassment,Dadar,19.31743705,74.98126435,1,7,0,0,45657,22-10-2024,02:44,Juhu,Karol Bagh,114,2.554124414,1226.720734,2,2.2,Completed,12.14694389,20,0.905819474,65,41,Foggy,1,16.57028858,4,8,0,3,Evening,Male,2
3611,Delhi,16-10-2023,11:50,Burglary,Juhu,19.70615035,74.77118675,10,50,1,0,32343,25-12-2024,04:47,Juhu,Dwarka,30,11.87255624,1153.034155,1.2,2.5,Completed,27.10029738,5,2.370643941,96,35,Cloudy,1,20.8539127,3,9,0,3,Night,Female,2
3612,Delhi,20-12-2024,10:50,Fraud,Connaught Place,24.91715334,75.83761049,2,31,1,1,57783,06-10-2024,19:04,Juhu,Saket,91,19.82941121,624.4085856,1.2,2.9,Cancelled,32.60206041,5,3.615519008,76,43,Sunny,2,56.98135586,2,8,1,8,Night,Male,0
3613,Delhi,14-06-2023,22:53,Burglary,Andheri,26.90667938,74.73423771,6,14,1,1,56637,22-06-2023,16:17,Bandra,Dadar,21,12.39362529,278.1462136,1,4.2,Completed,14.29795263,10,7.424598547,57,33,Rainy,9,5.074749583,1,0,0,4,Evening,Other,3
3614,Delhi,28-11-2024,19:18,Theft,Juhu,21.3686358,74.74667611,10,39,1,1,49907,23-07-2023,05:44,Dadar,Bandra,68,27.95295804,609.7466212,2,1.6,Completed,41.58804992,10,9.066450968,35,32,Foggy,5,59.66817368,0,7,0,3,Evening,Female,3
3615,Mumbai,13-12-2023,05:32,Theft,Karol Bagh,26.94100531,72.09783541,8,54,1,0,11758,08-09-2023,20:41,Colaba,Colaba,98,19.94138174,1224.712167,1.2,1.6,Completed,37.41717906,20,5.524178269,58,41,Foggy,4,26.7571343,1,6,1,5,Night,Other,1
3616,Delhi,07-10-2024,04:19,Theft,Karol Bagh,27.91732351,73.04438482,5,39,0,1,73566,09-07-2023,11:04,Dadar,Dadar,31,20.10042843,705.9674725,1,1.8,Cancelled,38.06597791,5,7.22760762,46,7,Cloudy,4,40.65594889,2,3,1,5,Night,Male,4
3617,Delhi,19-09-2023,19:58,Burglary,Bandra,23.53087226,74.93108184,1,55,1,1,41913,03-12-2024,23:37,Colaba,Lajpat Nagar,79,12.48423729,218.011773,1.5,1.2,Completed,28.7786577,10,6.146893888,99,27,Foggy,5,27.59033867,1,6,1,2,Night,Male,4
3618,Mumbai,16-03-2023,03:05,Assault,Andheri,27.21061156,76.93592075,10,9,1,1,74270,03-01-2023,11:50,Connaught Place,Karol Bagh,72,3.07921868,105.893835,1,3.6,Completed,21.68726583,20,9.282680338,98,29,Sunny,1,48.12256734,2,9,1,0,Afternoon,Male,0
3619,Delhi,27-05-2023,22:27,Fraud,Dadar,23.44432945,73.67236204,2,23,1,1,43239,15-01-2024,13:48,Saket,Dwarka,22,22.66903226,533.3361448,1.5,1.8,Completed,32.41582778,5,9.050857152,99,26,Foggy,4,57.28196836,2,9,1,8,Night,Female,0
3620,Delhi,15-03-2024,10:01,Burglary,Dwarka,26.46185692,75.1358606,4,12,0,1,74610,22-03-2023,02:30,Dwarka,Dadar,87,22.05485246,265.126076,1.2,2.8,Completed,17.88795518,0,8.17511162,25,41,Sunny,3,29.62763743,2,0,0,4,Morning,Male,0
3621,Mumbai,22-08-2023,04:59,Assault,Juhu,27.40396754,74.06977251,4,29,1,1,63569,21-11-2024,13:42,Dwarka,Dadar,104,16.84350076,1130.309709,2,3.7,Completed,14.7909651,0,3.156030675,48,41,Foggy,6,14.91092181,4,2,1,9,Afternoon,Male,3
3622,Mumbai,07-04-2023,00:56,Assault,Connaught Place,29.9111928,72.62882394,7,38,1,1,86088,13-08-2024,11:21,Lajpat Nagar,Colaba,112,13.6555051,454.1973803,1.5,2.8,Completed,28.84157164,20,4.044628771,59,17,Foggy,7,17.21451283,1,1,0,5,Afternoon,Male,2
3623,Mumbai,23-11-2023,01:02,Burglary,Connaught Place,22.79936328,77.7497909,2,58,0,1,50584,24-12-2023,17:38,Karol Bagh,Dadar,114,17.0728774,1322.306895,2,4.6,Completed,26.75191659,0,4.456111825,36,47,Sunny,1,19.61910668,4,7,1,3,Morning,Female,2
3624,Mumbai,14-02-2023,04:51,Burglary,Colaba,23.52144859,77.12804322,,56,1,1,60296,28-01-2023,05:09,Dadar,Bandra,54,22.91083132,945.1564696,2,4.1,Cancelled,15.25988385,30,0.541234881,59,26,Sunny,1,17.18570518,3,8,1,5,Night,Male,2
3625,Mumbai,11-03-2023,09:23,Assault,Andheri,20.82182065,72.47095455,7,39,1,1,26482,10-10-2024,07:44,Dadar,Connaught Place,94,21.95799206,620.8124517,1.5,2.1,Cancelled,28.56413555,20,2.695439989,90,48,Sunny,2,5.727760819,3,4,0,6,Afternoon,Male,4
3626,Mumbai,08-05-2024,20:14,Assault,Saket,21.24480364,76.31872357,7,22,0,1,76029,23-02-2024,11:23,Karol Bagh,Juhu,69,20.42707055,934.5834538,2,1.5,Completed,29.12638948,20,7.281183082,74,27,Cloudy,5,52.40555378,1,4,0,0,Evening,Other,2
3627,Mumbai,16-11-2024,18:41,Assault,Lajpat Nagar,26.62734503,74.08547943,3,4,1,1,12157,21-03-2024,04:44,Karol Bagh,Bandra,24,27.30576349,478.0022609,2,4.6,Completed,40.50301714,5,5.671709906,45,38,Cloudy,9,42.45141676,1,4,1,0,Afternoon,Other,4
3628,Delhi,05-11-2023,07:04,Burglary,Dadar,29.08750149,77.96909884,6,48,0,1,88663,23-06-2023,17:20,Dadar,Andheri,66,19.07687456,254.9196246,2,2.6,Completed,36.57235197,30,9.598604053,45,23,Rainy,4,33.36645639,0,0,0,8,Night,Female,1
3629,Mumbai,26-02-2024,07:08,Assault,Bandra,23.34065447,73.81439112,6,7,1,1,51465,26-03-2024,17:31,Colaba,Karol Bagh,79,2.406270131,1448.057513,2,2.5,Completed,17.61479826,20,0.776987224,30,25,Foggy,4,13.08144927,0,0,0,6,Evening,Other,1
3630,Mumbai,19-04-2024,20:56,Theft,Bandra,20.97828892,73.43243067,4,40,1,1,66064,07-11-2023,21:01,Dadar,Bandra,63,19.3057874,,1,4.2,Cancelled,38.62762077,10,4.093752304,44,12,Sunny,9,7.239383801,4,7,1,7,Morning,Female,2
3631,Mumbai,11-11-2023,03:51,Burglary,Saket,22.13609449,75.40734329,1,8,1,1,88033,22-03-2024,13:12,Bandra,Dadar,29,19.15165888,60.62577582,1.5,1,Completed,43.91549567,20,7.219101776,61,13,Rainy,1,26.15434432,0,7,1,5,Morning,Male,1
3632,Delhi,24-12-2024,10:55,Theft,Dwarka,24.00556875,77.01075698,9,52,1,1,73221,12-12-2024,00:50,Dwarka,Karol Bagh,87,3.949812578,499.9555991,2,2.8,Cancelled,35.08168294,30,1.770154723,67,29,Cloudy,3,5.292501417,3,1,0,8,Evening,Male,0
3633,Delhi,21-11-2024,10:04,Harassment,Bandra,22.19715362,73.15511323,2,58,0,0,84088,16-11-2024,21:09,Lajpat Nagar,Karol Bagh,100,13.97643312,281.3250165,2,3.9,Completed,,20,5.246410684,21,16,Rainy,7,8.141954434,0,2,0,4,Afternoon,Female,1
3634,Mumbai,08-04-2024,06:00,Burglary,Connaught Place,21.56936991,76.25641662,9,57,1,0,34491,07-11-2023,04:35,Colaba,Dwarka,69,20.23069533,424.3658041,1.2,4.4,Completed,19.32504346,0,0.650593857,20,22,Sunny,6,9.037939818,3,1,0,3,Evening,Other,0
3635,Mumbai,10-02-2024,10:21,Harassment,Saket,27.09582938,72.3684395,8,35,0,0,91540,14-03-2023,22:11,Karol Bagh,Bandra,69,21.72603449,130.7875036,1.2,4.5,Completed,44.71658922,30,2.211457858,25,41,Cloudy,5,49.86885649,4,7,0,1,Afternoon,Female,1
3636,Mumbai,03-02-2023,15:02,Assault,Dadar,19.08629413,77.51360846,1,9,1,0,92452,09-07-2024,19:59,Lajpat Nagar,Juhu,71,27.00538951,405.3741606,1.5,2.9,Cancelled,16.17380899,10,9.412796669,59,31,Cloudy,7,44.94016674,2,8,0,5,Morning,Female,2
3637,Delhi,19-12-2024,16:13,Assault,Connaught Place,24.9315358,72.4864495,7,51,1,1,64818,16-12-2024,07:51,Dadar,Bandra,62,25.55866746,1040.373346,2,4.4,Completed,36.28010259,30,6.193656755,55,23,Foggy,2,22.02237511,3,8,0,0,Night,Other,2
3638,Delhi,04-12-2023,20:40,Fraud,Andheri,27.73143488,77.48538826,10,13,1,0,91255,11-02-2023,07:22,Dadar,Juhu,114,5.263450661,1239.883844,1.5,1.1,Completed,23.83267541,20,7.712688904,20,42,Sunny,2,21.71353105,4,5,0,5,Evening,Other,0
3639,Mumbai,28-03-2024,13:35,Assault,Bandra,21.92851115,74.9448435,,39,0,1,52971,24-12-2023,04:34,Dadar,Lajpat Nagar,44,19.04596395,553.7184256,1.2,2.2,Completed,22.49041735,10,1.470720392,34,9,Cloudy,7,23.93932622,1,9,1,9,Night,Female,1
3640,Delhi,19-07-2024,23:11,Harassment,Saket,25.63620662,74.68854668,10,20,0,0,45125,28-09-2023,14:33,Dadar,Saket,100,18.70147951,807.5753354,1.2,1,Completed,19.98057304,10,2.728613255,84,35,Sunny,8,36.10450178,3,9,1,5,Night,Female,0
3641,Mumbai,02-05-2023,21:06,Assault,Karol Bagh,26.35790116,77.83984248,10,21,1,1,56831,22-01-2024,19:31,Dwarka,Lajpat Nagar,51,10.50494169,110.5963655,1.2,1.7,Completed,25.43712789,10,2.323232529,44,15,Foggy,2,52.30793569,3,5,1,3,Night,Male,0
3642,Delhi,14-07-2023,09:19,Burglary,Dadar,26.20527166,77.94230507,9,47,0,1,11969,24-02-2024,03:23,Colaba,Lajpat Nagar,104,7.154959771,181.6611606,1,3.9,Completed,37.68061111,0,3.1102074,97,14,Rainy,1,31.23762317,1,8,0,0,Night,Female,3
3643,Delhi,26-06-2024,09:54,Assault,Connaught Place,23.90434598,75.90106876,5,19,1,1,53307,24-08-2023,23:57,Juhu,Bandra,47,7.586242452,850.2900057,1,1,Completed,42.9340403,30,2.953988621,81,16,Rainy,5,13.16651298,2,4,0,7,Afternoon,Female,3
3644,Mumbai,22-09-2023,16:33,Fraud,Colaba,22.81235787,72.76271575,3,2,0,0,22628,14-02-2023,06:22,Karol Bagh,Saket,12,6.971337533,1268.836521,1.2,3.1,Completed,24.56833852,20,5.853532894,90,11,Foggy,1,13.7200068,0,9,0,2,Afternoon,Other,0
3645,Mumbai,13-02-2023,19:24,Assault,Connaught Place,28.1951648,75.03702051,,44,1,1,92554,10-02-2023,19:41,Juhu,Andheri,98,24.57538283,177.5825493,1.2,2.7,Completed,32.80850743,0,7.204040674,53,43,Foggy,9,8.13501744,3,3,0,4,Evening,Female,4
3646,Mumbai,28-09-2023,12:37,Harassment,Connaught Place,27.34290553,75.17497861,3,40,1,0,12601,09-05-2024,13:19,Colaba,Dadar,107,6.155005418,,1,1.5,Completed,37.58784501,10,5.710160951,30,38,Cloudy,5,45.72003361,0,4,1,2,Afternoon,Male,2
3647,Mumbai,05-06-2024,19:45,Harassment,Lajpat Nagar,22.53380691,75.08667857,7,30,1,1,25639,21-12-2024,15:10,Lajpat Nagar,Dwarka,66,9.402975366,1457.115768,1.2,3.7,Completed,13.4907659,20,3.340979443,99,32,Foggy,8,26.95862031,0,7,0,3,Afternoon,Female,2
3648,Delhi,16-04-2024,15:09,Assault,Juhu,20.13321114,75.41695103,7,23,1,1,35312,19-02-2023,13:33,Juhu,Juhu,38,8.098075327,1121.249191,1.2,3.8,Completed,43.61902833,5,7.100756078,57,20,Rainy,4,55.49125636,3,1,1,8,Afternoon,Other,2
3649,Delhi,20-03-2024,15:54,Harassment,Karol Bagh,19.789883,72.11234828,7,55,1,1,69780,25-01-2023,21:19,Andheri,Colaba,12,21.95999131,,1,3.9,Completed,17.40717127,20,5.742816046,28,25,Cloudy,1,22.05387902,3,7,0,6,Evening,Male,2
3650,Delhi,24-03-2024,22:59,Harassment,Andheri,20.03703576,76.26736369,1,40,0,0,68552,26-06-2024,23:31,Saket,Bandra,29,6.435085043,463.5026874,1,4.1,Completed,42.02777561,5,6.566120487,23,32,Cloudy,9,48.90690724,3,9,1,9,Afternoon,Female,3
